name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
Chop Chop Wok,amenity:fast_food,,,,,,43.698672,-79.823012,node,2324930395,https://www.openstreetmap.org/node/2324930395,"https://www.google.com/maps/search/?api=1&query=43.6986716,-79.8230118"
Chorizo Fresh Mex,amenity:fast_food,,,,,,43.395648,-79.749036,node,1967735111,https://www.openstreetmap.org/node/1967735111,"https://www.google.com/maps/search/?api=1&query=43.3956481,-79.749036"
Chorizo Fresh Mex,amenity:fast_food,,,,,,43.405731,-79.806066,node,7059201046,https://www.openstreetmap.org/node/7059201046,"https://www.google.com/maps/search/?api=1&query=43.405731,-79.8060655"
Chuck's Roadhouse,amenity:fast_food,,,,,,43.666100,-79.732483,node,3969700264,https://www.openstreetmap.org/node/3969700264,"https://www.google.com/maps/search/?api=1&query=43.6660995,-79.7324832"
Church's Chicken,amenity:fast_food,,,,,,43.407530,-79.810113,node,1540300456,https://www.openstreetmap.org/node/1540300456,"https://www.google.com/maps/search/?api=1&query=43.40753,-79.8101134"
Church's Chicken,amenity:fast_food,,,,,,43.595857,-79.786719,node,1714830115,https://www.openstreetmap.org/node/1714830115,"https://www.google.com/maps/search/?api=1&query=43.5958572,-79.7867185"
Church's Chicken,amenity:fast_food,,,,,,43.659436,-79.725365,node,5695523859,https://www.openstreetmap.org/node/5695523859,"https://www.google.com/maps/search/?api=1&query=43.6594355,-79.725365"
Church's Chicken,amenity:fast_food,,280,Guelph Street,,,43.648827,-79.898752,node,6533178872,https://www.openstreetmap.org/node/6533178872,"https://www.google.com/maps/search/?api=1&query=43.6488269,-79.898752"
Cinnabon,amenity:fast_food,,,,,,43.715299,-79.721447,node,3849949565,https://www.openstreetmap.org/node/3849949565,"https://www.google.com/maps/search/?api=1&query=43.7152994,-79.7214474"
City North Pizza,amenity:fast_food,,,,,,43.657707,-79.741083,node,7195543530,https://www.openstreetmap.org/node/7195543530,"https://www.google.com/maps/search/?api=1&query=43.6577073,-79.7410826"
City Pizza,amenity:fast_food,,,,,,43.355048,-79.768738,node,9556342852,https://www.openstreetmap.org/node/9556342852,"https://www.google.com/maps/search/?api=1&query=43.3550477,-79.7687382"
City South Pizza,amenity:fast_food,,,,,,43.683915,-79.812340,node,1922035032,https://www.openstreetmap.org/node/1922035032,"https://www.google.com/maps/search/?api=1&query=43.6839152,-79.8123396"
City South Pizza,amenity:fast_food,,,,,,43.657968,-79.724955,node,5695551055,https://www.openstreetmap.org/node/5695551055,"https://www.google.com/maps/search/?api=1&query=43.6579684,-79.7249548"
Club Sub,amenity:fast_food,,,,,,43.397569,-79.797040,node,4684460918,https://www.openstreetmap.org/node/4684460918,"https://www.google.com/maps/search/?api=1&query=43.3975693,-79.7970398"
Cocelli Pizza,amenity:fast_food,+1-905-495-1211,,,,,43.710011,-79.810679,node,2498602809,https://www.openstreetmap.org/node/2498602809,"https://www.google.com/maps/search/?api=1&query=43.7100105,-79.8106788"
Copper Branch,amenity:fast_food,,,,,,43.482735,-79.720329,node,8975636928,https://www.openstreetmap.org/node/8975636928,"https://www.google.com/maps/search/?api=1&query=43.4827346,-79.7203293"
Costco Food Court,amenity:fast_food,,,,,,43.682814,-79.712116,node,12718397587,https://www.openstreetmap.org/node/12718397587,"https://www.google.com/maps/search/?api=1&query=43.6828137,-79.7121157"
Costco Food Court,amenity:fast_food,,,,,,43.343948,-79.822138,node,12718402714,https://www.openstreetmap.org/node/12718402714,"https://www.google.com/maps/search/?api=1&query=43.3439484,-79.8221379"
Crepe de Licious,amenity:fast_food,,,,,,43.715330,-79.721706,node,6661106804,https://www.openstreetmap.org/node/6661106804,"https://www.google.com/maps/search/?api=1&query=43.71533,-79.7217056"
Crepe de Luxe,amenity:fast_food,,5100,Erin Mills Parkway,,,43.558378,-79.711685,node,6556389822,https://www.openstreetmap.org/node/6556389822,"https://www.google.com/maps/search/?api=1&query=43.5583776,-79.7116852"
Crispy Town,amenity:fast_food,,800,Boyer Boulevard,,,43.612641,-79.700066,node,5234667204,https://www.openstreetmap.org/node/5234667204,"https://www.google.com/maps/search/?api=1&query=43.6126412,-79.700066"
Dairy Queen,amenity:fast_food,,,,,,43.321461,-79.833622,node,419363324,https://www.openstreetmap.org/node/419363324,"https://www.google.com/maps/search/?api=1&query=43.3214609,-79.8336215"
Dairy Queen,amenity:fast_food,,,,,,43.690500,-79.754586,node,887605323,https://www.openstreetmap.org/node/887605323,"https://www.google.com/maps/search/?api=1&query=43.6905003,-79.7545864"
Dairy Queen,amenity:fast_food,,,,,,43.450832,-79.702885,node,2011459503,https://www.openstreetmap.org/node/2011459503,"https://www.google.com/maps/search/?api=1&query=43.4508316,-79.7028848"
Dairy Queen,amenity:fast_food,,,,,,43.507508,-79.862154,node,2195678704,https://www.openstreetmap.org/node/2195678704,"https://www.google.com/maps/search/?api=1&query=43.5075076,-79.8621536"
Dairy Queen,amenity:fast_food,,,,,,43.699434,-79.822113,node,2324930415,https://www.openstreetmap.org/node/2324930415,"https://www.google.com/maps/search/?api=1&query=43.6994337,-79.8221133"
Dairy Queen,amenity:fast_food,,,,,,43.715312,-79.721072,node,3849723160,https://www.openstreetmap.org/node/3849723160,"https://www.google.com/maps/search/?api=1&query=43.7153117,-79.7210724"
Dairy Queen,amenity:fast_food,,,,,,43.674875,-79.805836,node,4004214043,https://www.openstreetmap.org/node/4004214043,"https://www.google.com/maps/search/?api=1&query=43.6748753,-79.8058362"
Dairy Queen,amenity:fast_food,,5618,Tenth Line West,,,43.558829,-79.742992,node,7196234083,https://www.openstreetmap.org/node/7196234083,"https://www.google.com/maps/search/?api=1&query=43.5588293,-79.7429925"
Dairy Queen,amenity:fast_food,,,,,,43.634579,-79.788081,node,7249184943,https://www.openstreetmap.org/node/7249184943,"https://www.google.com/maps/search/?api=1&query=43.6345788,-79.7880809"
Dairy Queen,amenity:fast_food,,,,,,43.699385,-79.820876,node,10884200330,https://www.openstreetmap.org/node/10884200330,"https://www.google.com/maps/search/?api=1&query=43.6993854,-79.8208762"
Dehli Grill,amenity:fast_food,+1-905-835-4055,,,,,43.589597,-79.723054,node,4618737954,https://www.openstreetmap.org/node/4618737954,"https://www.google.com/maps/search/?api=1&query=43.5895971,-79.7230544"
Desi Tandoor,amenity:fast_food,,,,,,43.727990,-79.796311,node,6571761655,https://www.openstreetmap.org/node/6571761655,"https://www.google.com/maps/search/?api=1&query=43.72799,-79.7963111"
Desserto,amenity:fast_food,,,,,,43.665725,-79.732049,node,12691959738,https://www.openstreetmap.org/node/12691959738,"https://www.google.com/maps/search/?api=1&query=43.6657248,-79.7320491"
Dhaba Express,amenity:fast_food,,,,,,43.710338,-79.815628,node,2498602764,https://www.openstreetmap.org/node/2498602764,"https://www.google.com/maps/search/?api=1&query=43.7103383,-79.8156275"
Dhaba Express,amenity:fast_food,,,,,,43.714552,-79.779518,node,6547160013,https://www.openstreetmap.org/node/6547160013,"https://www.google.com/maps/search/?api=1&query=43.7145518,-79.7795177"
Domino's,amenity:fast_food,,,,,,43.695812,-79.771952,node,649898383,https://www.openstreetmap.org/node/649898383,"https://www.google.com/maps/search/?api=1&query=43.6958119,-79.7719517"
Domino's,amenity:fast_food,,,,,,43.358095,-79.843811,node,1654570616,https://www.openstreetmap.org/node/1654570616,"https://www.google.com/maps/search/?api=1&query=43.3580947,-79.8438112"
Domino's,amenity:fast_food,+1-905-257-7222,,,,,43.485409,-79.713896,node,3412091335,https://www.openstreetmap.org/node/3412091335,"https://www.google.com/maps/search/?api=1&query=43.4854087,-79.7138961"
Domino's,amenity:fast_food,,,,,,43.523820,-79.873079,node,3445107572,https://www.openstreetmap.org/node/3445107572,"https://www.google.com/maps/search/?api=1&query=43.5238203,-79.8730788"
Domino's,amenity:fast_food,+1-905-567-3333,,,,,43.562689,-79.710545,node,3942706536,https://www.openstreetmap.org/node/3942706536,"https://www.google.com/maps/search/?api=1&query=43.5626887,-79.7105454"
Domino's,amenity:fast_food,,,,,,43.398139,-79.707120,node,4020068162,https://www.openstreetmap.org/node/4020068162,"https://www.google.com/maps/search/?api=1&query=43.398139,-79.70712"
Domino's,amenity:fast_food,,324,Guelph Street,,,43.648624,-79.890124,node,6535774128,https://www.openstreetmap.org/node/6535774128,"https://www.google.com/maps/search/?api=1&query=43.6486238,-79.8901239"
Domino's,amenity:fast_food,,,,,,43.393705,-79.823624,node,7060850398,https://www.openstreetmap.org/node/7060850398,"https://www.google.com/maps/search/?api=1&query=43.3937051,-79.8236243"
Domino's,amenity:fast_food,,,,,,43.319366,-79.835225,node,7768538717,https://www.openstreetmap.org/node/7768538717,"https://www.google.com/maps/search/?api=1&query=43.3193655,-79.8352248"
Domino's,amenity:fast_food,,,,,,43.665704,-79.731971,node,9777754044,https://www.openstreetmap.org/node/9777754044,"https://www.google.com/maps/search/?api=1&query=43.6657036,-79.7319708"
Domino's,amenity:fast_food,,,,,,43.521383,-79.892811,node,10934177211,https://www.openstreetmap.org/node/10934177211,"https://www.google.com/maps/search/?api=1&query=43.5213825,-79.8928107"
Domino's,amenity:fast_food,,,,,,43.697996,-79.848820,node,11417808775,https://www.openstreetmap.org/node/11417808775,"https://www.google.com/maps/search/?api=1&query=43.6979963,-79.8488202"
Domino's,amenity:fast_food,,,,,,43.583008,-79.764891,node,12422069016,https://www.openstreetmap.org/node/12422069016,"https://www.google.com/maps/search/?api=1&query=43.5830081,-79.7648912"
Dosa Dosa,amenity:fast_food,,,,,,43.662713,-79.727463,node,13093233404,https://www.openstreetmap.org/node/13093233404,"https://www.google.com/maps/search/?api=1&query=43.662713,-79.7274627"
Double Double Pizza & Chicken,amenity:fast_food,,,,,,43.725850,-79.715148,node,6547884385,https://www.openstreetmap.org/node/6547884385,"https://www.google.com/maps/search/?api=1&query=43.7258503,-79.715148"
DQ Grill & Chill,amenity:fast_food,,,,,,43.697945,-79.848721,node,5373788513,https://www.openstreetmap.org/node/5373788513,"https://www.google.com/maps/search/?api=1&query=43.697945,-79.8487209"
Duckies Dairy Bar,amenity:fast_food,,,,,,43.395102,-79.704876,node,9156560829,https://www.openstreetmap.org/node/9156560829,"https://www.google.com/maps/search/?api=1&query=43.3951015,-79.7048759"
Edo Japan,amenity:fast_food,,,,,,43.727483,-79.795478,node,12479647672,https://www.openstreetmap.org/node/12479647672,"https://www.google.com/maps/search/?api=1&query=43.727483,-79.7954779"
Egg Nukkad,amenity:fast_food,,,,,,43.717987,-79.742857,node,6173691086,https://www.openstreetmap.org/node/6173691086,"https://www.google.com/maps/search/?api=1&query=43.7179865,-79.7428565"
Extreme Pita,amenity:fast_food,,,,,,43.610828,-79.749125,node,1336829692,https://www.openstreetmap.org/node/1336829692,"https://www.google.com/maps/search/?api=1&query=43.610828,-79.749125"
Extreme Pita,amenity:fast_food,,,,,,43.449215,-79.702928,node,1862505931,https://www.openstreetmap.org/node/1862505931,"https://www.google.com/maps/search/?api=1&query=43.4492146,-79.702928"
Famous Wok,amenity:fast_food,,,,,,43.348715,-79.794834,node,6629399731,https://www.openstreetmap.org/node/6629399731,"https://www.google.com/maps/search/?api=1&query=43.348715,-79.794834"
Famous Wok,amenity:fast_food,,,,,,43.575562,-79.829346,node,6655586813,https://www.openstreetmap.org/node/6655586813,"https://www.google.com/maps/search/?api=1&query=43.5755624,-79.8293458"
Fat Bastard Burrito,amenity:fast_food,,,,,,43.703708,-79.784916,node,6546952101,https://www.openstreetmap.org/node/6546952101,"https://www.google.com/maps/search/?api=1&query=43.7037078,-79.7849156"
Fat Bastard Burrito,amenity:fast_food,,,,,,43.655044,-79.743640,node,7320195984,https://www.openstreetmap.org/node/7320195984,"https://www.google.com/maps/search/?api=1&query=43.6550439,-79.7436402"
Fat Bastard Burrito,amenity:fast_food,,,,,,43.518824,-79.874002,node,13175750794,https://www.openstreetmap.org/node/13175750794,"https://www.google.com/maps/search/?api=1&query=43.5188242,-79.8740018"
Firehouse Subs,amenity:fast_food,,,,,,43.449900,-79.702827,node,1916038279,https://www.openstreetmap.org/node/1916038279,"https://www.google.com/maps/search/?api=1&query=43.4498996,-79.7028275"
Firehouse Subs,amenity:fast_food,,,,,,43.635691,-79.787852,node,7249184945,https://www.openstreetmap.org/node/7249184945,"https://www.google.com/maps/search/?api=1&query=43.6356908,-79.7878518"
Firehouse Subs,amenity:fast_food,,,,,,43.404021,-79.803200,node,7779697317,https://www.openstreetmap.org/node/7779697317,"https://www.google.com/maps/search/?api=1&query=43.4040205,-79.8031995"
Firehouse Subs,amenity:fast_food,,,,,,43.676984,-79.721932,node,9777683270,https://www.openstreetmap.org/node/9777683270,"https://www.google.com/maps/search/?api=1&query=43.6769842,-79.7219316"
Firehouse Subs,amenity:fast_food,,,,,,43.580814,-79.735792,node,12908476283,https://www.openstreetmap.org/node/12908476283,"https://www.google.com/maps/search/?api=1&query=43.5808138,-79.7357915"
Fit for Life,amenity:fast_food,,280,Guelph Street,,,43.648661,-79.899638,node,6533004820,https://www.openstreetmap.org/node/6533004820,"https://www.google.com/maps/search/?api=1&query=43.6486611,-79.8996383"
Five Guys,amenity:fast_food,,,,,,43.346978,-79.794901,node,6629362793,https://www.openstreetmap.org/node/6629362793,"https://www.google.com/maps/search/?api=1&query=43.3469785,-79.7949011"
Flamos,amenity:fast_food,,,,,,43.596089,-79.787269,node,1714830090,https://www.openstreetmap.org/node/1714830090,"https://www.google.com/maps/search/?api=1&query=43.5960886,-79.7872694"
Fresh Burrito,amenity:fast_food,,,,,,43.665476,-79.780767,node,11417804796,https://www.openstreetmap.org/node/11417804796,"https://www.google.com/maps/search/?api=1&query=43.6654764,-79.7807668"
Fresh Burrito,amenity:fast_food,,,,,,43.694642,-79.750947,node,12810733882,https://www.openstreetmap.org/node/12810733882,"https://www.google.com/maps/search/?api=1&query=43.6946419,-79.7509469"
Fresh Cut Fries,amenity:fast_food,,,,,,43.730205,-79.761930,node,12897587860,https://www.openstreetmap.org/node/12897587860,"https://www.google.com/maps/search/?api=1&query=43.7302049,-79.7619304"
Freshawarma,amenity:fast_food,,,,,,43.666105,-79.738044,node,6566848348,https://www.openstreetmap.org/node/6566848348,"https://www.google.com/maps/search/?api=1&query=43.6661045,-79.7380442"
Freshly Squeezed,amenity:fast_food,,,,,,43.666113,-79.738288,node,6566848339,https://www.openstreetmap.org/node/6566848339,"https://www.google.com/maps/search/?api=1&query=43.6661134,-79.7382877"
Freshly Squeezed,amenity:fast_food,,,,,,43.348561,-79.794996,node,6629399733,https://www.openstreetmap.org/node/6629399733,"https://www.google.com/maps/search/?api=1&query=43.3485613,-79.7949963"
Freshly Squeezed,amenity:fast_food,,,,,,43.715308,-79.721661,node,6661106803,https://www.openstreetmap.org/node/6661106803,"https://www.google.com/maps/search/?api=1&query=43.7153082,-79.7216609"
Freshly Squeezed,amenity:fast_food,,,,,,43.575522,-79.829605,node,13869524724,https://www.openstreetmap.org/node/13869524724,"https://www.google.com/maps/search/?api=1&query=43.5755215,-79.8296052"
Frisco Fries,amenity:fast_food,,280,Guelph Street,,,43.648540,-79.899411,node,6533004825,https://www.openstreetmap.org/node/6533004825,"https://www.google.com/maps/search/?api=1&query=43.6485402,-79.8994106"
Fusia Asian Kitchen,amenity:fast_food,,,,,,43.666279,-79.737853,node,6566848344,https://www.openstreetmap.org/node/6566848344,"https://www.google.com/maps/search/?api=1&query=43.6662794,-79.7378532"
Fyah Side,amenity:fast_food,,,,,,43.684314,-79.812858,node,6546847865,https://www.openstreetmap.org/node/6546847865,"https://www.google.com/maps/search/?api=1&query=43.6843144,-79.8128575"
Gallito's,amenity:fast_food,,,,,,43.715260,-79.721844,node,5240401866,https://www.openstreetmap.org/node/5240401866,"https://www.google.com/maps/search/?api=1&query=43.7152599,-79.7218436"
Garden Street Cafe,amenity:fast_food,,,,,,43.719395,-79.722231,node,2650564455,https://www.openstreetmap.org/node/2650564455,"https://www.google.com/maps/search/?api=1&query=43.7193953,-79.722231"
Gino's Pizza,amenity:fast_food,+1-905-310-4466,,,,,43.582995,-79.715854,node,415361047,https://www.openstreetmap.org/node/415361047,"https://www.google.com/maps/search/?api=1&query=43.5829951,-79.7158537"
Gino's Pizza,amenity:fast_food,,,,,,43.390841,-79.822694,node,1540322022,https://www.openstreetmap.org/node/1540322022,"https://www.google.com/maps/search/?api=1&query=43.3908409,-79.8226937"
Gino's Pizza,amenity:fast_food,,,,,,43.440134,-79.719940,node,2292634411,https://www.openstreetmap.org/node/2292634411,"https://www.google.com/maps/search/?api=1&query=43.4401345,-79.7199398"
Gino's Pizza,amenity:fast_food,,,,,,43.698934,-79.822711,node,2324930400,https://www.openstreetmap.org/node/2324930400,"https://www.google.com/maps/search/?api=1&query=43.6989335,-79.8227114"
Gino's Pizza,amenity:fast_food,,,,,,43.412229,-79.705951,node,2796930371,https://www.openstreetmap.org/node/2796930371,"https://www.google.com/maps/search/?api=1&query=43.412229,-79.7059507"
Gino's Pizza,amenity:fast_food,,,,,,43.339768,-79.785071,node,3410721332,https://www.openstreetmap.org/node/3410721332,"https://www.google.com/maps/search/?api=1&query=43.3397681,-79.785071"
Gino's Pizza,amenity:fast_food,+1-905-310-4466,,,,,43.583603,-79.778594,node,3976482947,https://www.openstreetmap.org/node/3976482947,"https://www.google.com/maps/search/?api=1&query=43.5836032,-79.7785945"
Gino's Pizza,amenity:fast_food,,,,,,43.369146,-79.755528,node,3997758987,https://www.openstreetmap.org/node/3997758987,"https://www.google.com/maps/search/?api=1&query=43.3691457,-79.7555279"
Gino's Pizza,amenity:fast_food,,,,,,43.638123,-79.728450,node,4011412238,https://www.openstreetmap.org/node/4011412238,"https://www.google.com/maps/search/?api=1&query=43.6381227,-79.7284504"
Gino's Pizza,amenity:fast_food,,,,,,43.677940,-79.747991,node,4405220947,https://www.openstreetmap.org/node/4405220947,"https://www.google.com/maps/search/?api=1&query=43.6779403,-79.7479908"
Gino's Pizza,amenity:fast_food,,,,,,43.557790,-79.702854,node,7196221600,https://www.openstreetmap.org/node/7196221600,"https://www.google.com/maps/search/?api=1&query=43.5577896,-79.7028537"
Gino's Pizza,amenity:fast_food,,,,,,43.699463,-79.820916,node,10884235786,https://www.openstreetmap.org/node/10884235786,"https://www.google.com/maps/search/?api=1&query=43.699463,-79.820916"
Golden Fish & Chips,amenity:fast_food,,,,,,43.650153,-79.927249,node,4352737287,https://www.openstreetmap.org/node/4352737287,"https://www.google.com/maps/search/?api=1&query=43.650153,-79.9272485"
Grabb-A-Pizza,amenity:fast_food,,,,,,43.702027,-79.755238,node,7176511074,https://www.openstreetmap.org/node/7176511074,"https://www.google.com/maps/search/?api=1&query=43.7020267,-79.7552383"
Grill City,amenity:fast_food,,800,Boyer Boulevard,,,43.612607,-79.700006,node,5234667203,https://www.openstreetmap.org/node/5234667203,"https://www.google.com/maps/search/?api=1&query=43.6126071,-79.7000063"
Grill It Up,amenity:fast_food,,5100,Erin Mills Parkway,,,43.559118,-79.711707,node,6556575931,https://www.openstreetmap.org/node/6556575931,"https://www.google.com/maps/search/?api=1&query=43.559118,-79.7117072"
Grind Hamburgers,amenity:fast_food,,212,Guelph Street,Georgetown,L7G 4A1,43.649984,-79.905310,node,10981542092,https://www.openstreetmap.org/node/10981542092,"https://www.google.com/maps/search/?api=1&query=43.6499843,-79.9053095"
Halifax Donair,amenity:fast_food,,,,,,43.353221,-79.786338,node,7061164019,https://www.openstreetmap.org/node/7061164019,"https://www.google.com/maps/search/?api=1&query=43.3532206,-79.7863382"
Harvey's,amenity:fast_food,,,,,,43.391229,-79.823824,node,288065249,https://www.openstreetmap.org/node/288065249,"https://www.google.com/maps/search/?api=1&query=43.3912287,-79.8238235"
Harvey's,amenity:fast_food,,,,,,43.365411,-79.773960,node,419369684,https://www.openstreetmap.org/node/419369684,"https://www.google.com/maps/search/?api=1&query=43.3654114,-79.7739598"
Harvey's,amenity:fast_food,,,,,,43.724486,-79.812970,node,583016044,https://www.openstreetmap.org/node/583016044,"https://www.google.com/maps/search/?api=1&query=43.7244864,-79.8129699"
Harvey's,amenity:fast_food,,,,,,43.692798,-79.768269,node,887581948,https://www.openstreetmap.org/node/887581948,"https://www.google.com/maps/search/?api=1&query=43.6927984,-79.7682692"
Harvey's,amenity:fast_food,,,,,,43.586830,-79.743067,node,1408755029,https://www.openstreetmap.org/node/1408755029,"https://www.google.com/maps/search/?api=1&query=43.5868303,-79.7430672"
Harvey's,amenity:fast_food,,,,,,43.392388,-79.789147,node,1435573373,https://www.openstreetmap.org/node/1435573373,"https://www.google.com/maps/search/?api=1&query=43.3923884,-79.7891474"
Harvey's,amenity:fast_food,,,,,,43.343398,-79.825696,node,1634783668,https://www.openstreetmap.org/node/1634783668,"https://www.google.com/maps/search/?api=1&query=43.3433982,-79.8256961"
Harvey's,amenity:fast_food,,110,Great Lakes Drive,,,43.729388,-79.763752,node,1914225532,https://www.openstreetmap.org/node/1914225532,"https://www.google.com/maps/search/?api=1&query=43.7293875,-79.7637521"
Harvey's,amenity:fast_food,,,,,,43.734067,-79.707519,node,2202646146,https://www.openstreetmap.org/node/2202646146,"https://www.google.com/maps/search/?api=1&query=43.7340669,-79.7075193"
Harvey's,amenity:fast_food,,,,,,43.649124,-79.890481,node,2303134600,https://www.openstreetmap.org/node/2303134600,"https://www.google.com/maps/search/?api=1&query=43.6491235,-79.8904806"
Harvey's,amenity:fast_food,,,,,,43.522856,-79.900348,node,3352537307,https://www.openstreetmap.org/node/3352537307,"https://www.google.com/maps/search/?api=1&query=43.5228556,-79.9003484"
Harvey's,amenity:fast_food,,,,,,43.368603,-79.754721,node,3997758991,https://www.openstreetmap.org/node/3997758991,"https://www.google.com/maps/search/?api=1&query=43.3686027,-79.7547207"
Harvey's,amenity:fast_food,,,,,,43.467934,-79.700949,node,7196256907,https://www.openstreetmap.org/node/7196256907,"https://www.google.com/maps/search/?api=1&query=43.4679339,-79.7009493"
Harvey's,amenity:fast_food,,,,,,43.635355,-79.789036,node,12870918983,https://www.openstreetmap.org/node/12870918983,"https://www.google.com/maps/search/?api=1&query=43.6353554,-79.7890356"
Hero Certified Burgers,amenity:fast_food,,,,,,43.488743,-79.717263,node,520021505,https://www.openstreetmap.org/node/520021505,"https://www.google.com/maps/search/?api=1&query=43.4887432,-79.7172631"
Hero Certified Burgers,amenity:fast_food,,,,,,43.706969,-79.786380,node,2753026105,https://www.openstreetmap.org/node/2753026105,"https://www.google.com/maps/search/?api=1&query=43.7069687,-79.7863801"
Hero Certified Burgers,amenity:fast_food,,,,,,43.394604,-79.711853,node,3465759579,https://www.openstreetmap.org/node/3465759579,"https://www.google.com/maps/search/?api=1&query=43.3946035,-79.7118525"
Hero Certified Burgers,amenity:fast_food,,,,,,43.637103,-79.716875,node,3959776418,https://www.openstreetmap.org/node/3959776418,"https://www.google.com/maps/search/?api=1&query=43.6371033,-79.7168748"
Hi Roi Sushi,amenity:fast_food,,6040,Glen Erin Drive,,,43.574921,-79.739218,node,12865667317,https://www.openstreetmap.org/node/12865667317,"https://www.google.com/maps/search/?api=1&query=43.5749209,-79.7392182"
Holy Witches,amenity:fast_food,,,,,,43.579755,-79.734331,node,12865612691,https://www.openstreetmap.org/node/12865612691,"https://www.google.com/maps/search/?api=1&query=43.5797548,-79.7343315"
Hot Grill,amenity:fast_food,,,,,,43.579163,-79.770841,node,3976328257,https://www.openstreetmap.org/node/3976328257,"https://www.google.com/maps/search/?api=1&query=43.5791634,-79.770841"
I Heart Boba,amenity:fast_food,,,,,,43.367178,-79.752981,node,7060682356,https://www.openstreetmap.org/node/7060682356,"https://www.google.com/maps/search/?api=1&query=43.3671777,-79.7529809"
IKEA Restaurant,amenity:fast_food,,1065,Plains Road East,,L7T 4K1,43.327869,-79.828912,node,10138397000,https://www.openstreetmap.org/node/10138397000,"https://www.google.com/maps/search/?api=1&query=43.327869,-79.8289119"
Italian Garden Restaurant,amenity:fast_food,,,,,,43.707576,-79.788384,node,6546951251,https://www.openstreetmap.org/node/6546951251,"https://www.google.com/maps/search/?api=1&query=43.7075761,-79.7883837"
J.F. Chen Chinese Food,amenity:fast_food,,,,,,43.405879,-79.806226,node,7059201044,https://www.openstreetmap.org/node/7059201044,"https://www.google.com/maps/search/?api=1&query=43.4058791,-79.8062264"
Jamaican Island Cuisine,amenity:fast_food,,,,,,43.666189,-79.737950,node,6566848346,https://www.openstreetmap.org/node/6566848346,"https://www.google.com/maps/search/?api=1&query=43.6661891,-79.7379502"
Jasmine Rice,amenity:fast_food,,,,,,43.347702,-79.793216,node,6629362798,https://www.openstreetmap.org/node/6629362798,"https://www.google.com/maps/search/?api=1&query=43.3477022,-79.7932156"
Jimmy the Greek,amenity:fast_food,,,,,,43.715209,-79.721915,node,3849723161,https://www.openstreetmap.org/node/3849723161,"https://www.google.com/maps/search/?api=1&query=43.715209,-79.7219153"
Jimmy the Greek,amenity:fast_food,,5100,Erin Mills Parkway,,,43.559302,-79.711722,node,6556405146,https://www.openstreetmap.org/node/6556405146,"https://www.google.com/maps/search/?api=1&query=43.5593016,-79.7117219"
Jimmy the Greek,amenity:fast_food,,,,,,43.348740,-79.795247,node,6629399725,https://www.openstreetmap.org/node/6629399725,"https://www.google.com/maps/search/?api=1&query=43.3487405,-79.7952473"
Jimmy the Greek,amenity:fast_food,,,,,,43.325774,-79.820870,node,6632464370,https://www.openstreetmap.org/node/6632464370,"https://www.google.com/maps/search/?api=1&query=43.3257744,-79.82087"
Jimmy the Greek,amenity:fast_food,,,,,,43.576712,-79.829529,node,6655589990,https://www.openstreetmap.org/node/6655589990,"https://www.google.com/maps/search/?api=1&query=43.5767119,-79.8295294"
Joe's Great Pizza,amenity:fast_food,,,,,,43.654559,-79.934385,node,10981508090,https://www.openstreetmap.org/node/10981508090,"https://www.google.com/maps/search/?api=1&query=43.6545589,-79.934385"
Joe's Pizzeria,amenity:fast_food,+1-905-459-8687,,,,,43.678486,-79.762615,node,703107997,https://www.openstreetmap.org/node/703107997,"https://www.google.com/maps/search/?api=1&query=43.678486,-79.7626154"
Jugo Juice,amenity:fast_food,,,,,,43.325783,-79.820375,node,6632427716,https://www.openstreetmap.org/node/6632427716,"https://www.google.com/maps/search/?api=1&query=43.3257834,-79.8203752"
Junction Indian Street Food,amenity:fast_food,,,,,,43.662709,-79.727579,node,13093233405,https://www.openstreetmap.org/node/13093233405,"https://www.google.com/maps/search/?api=1&query=43.6627085,-79.7275792"
Just Braise,amenity:fast_food,,,,,,43.466286,-79.746729,node,4868553921,https://www.openstreetmap.org/node/4868553921,"https://www.google.com/maps/search/?api=1&query=43.466286,-79.7467288"
Kakori Indian Mughlai Cuisine,amenity:fast_food,,2911,Eglinton Avenue West,,,43.551653,-79.716495,node,3942806126,https://www.openstreetmap.org/node/3942806126,"https://www.google.com/maps/search/?api=1&query=43.5516526,-79.7164955"
Kang's Dhaba,amenity:fast_food,,,,,,43.672884,-79.821050,node,6546847844,https://www.openstreetmap.org/node/6546847844,"https://www.google.com/maps/search/?api=1&query=43.6728844,-79.8210503"
Kernels,amenity:fast_food,,,,,,43.325461,-79.819838,node,6632429838,https://www.openstreetmap.org/node/6632429838,"https://www.google.com/maps/search/?api=1&query=43.3254607,-79.819838"
Kernels Popcorn,amenity:fast_food,,,,,,43.715437,-79.721821,node,3849949569,https://www.openstreetmap.org/node/3849949569,"https://www.google.com/maps/search/?api=1&query=43.7154368,-79.7218206"
Kernels Popcorn,amenity:fast_food,,5100,Erin Mills Parkway,,,43.558208,-79.712317,node,6556571730,https://www.openstreetmap.org/node/6556571730,"https://www.google.com/maps/search/?api=1&query=43.5582079,-79.7123167"
Kernels Popcorn,amenity:fast_food,,,,,,43.348091,-79.793723,node,6629362819,https://www.openstreetmap.org/node/6629362819,"https://www.google.com/maps/search/?api=1&query=43.348091,-79.7937228"
